guid,text,tag
3295,"Elvis Presley - Frankie and Johnny / Please Don't Stop Loving Me - USA 45 + PS 
",2
2531,"RT Going for a run so I don't look like this later.......crabby 
",2
390,"СРВ - донашивает джинсы Валеры. 
",0
475,"Sprayed with iodine. They sent small replacement top and it fits! Even with an undershirt! elated! 
",2
4341,RT She's cousin to David Cameron-What? Family of depraved horrors !,2
908,"Bu sevda bitmez infinity love sad helpless ●● instagram 
",0
2861,"exposed naked hookup beauty camgirls 
",2
3686,"rick who are the band ? were all stumped 
",2
1151,"RT The Gurney's pitta is one of the rarest birds on earth, only few survive in the wild, only in Myanmar. birdwatch 
",2
5057,The Power of PowerLESS Communication leadership management thwcxo,2
431,"lonely suicidal ana selfharmmm worthless addie broken single … 
",2
2981,"Vintage Antique Eugene DeLacroix French Art Print Horse Frightened by Storm 1824 
",1
4469,Why do you get distressed so much? Take the quiz:,0
420,"Marooned in Fraggle Rock by David Young 1984 Hardcover Fraggles 
",2
556,"RT I'm shocked by my lack of secret admirers on this morbid Valentine's Day 
",2
552,"I'm constantly shocked that it's 2015 & restaurant POS interfaces apparently still run on Atari 2600s. 
",1
3617,"Beauty Shop 0749 3M MEDIPORE SOFT CLOTH MEDICAL TAPE, WOUND CARE, NEW! 10 ROLLS! *FREE SHIPPING!* 3M MEDIPORE SOFT… 
",1
1019,"followed by a forfeit... shook forfeit QuakerGrit 
",2
2166,"Grey polka dot wooden box and tag, distressed effect. approx. size 18x12x10cm vintage gotshop shabbychic 
",2
1681,"Still takes my breath away. intense 
",0
2655,"RT Owner grabbing folks off the street. Most just walking by, ignoring. Desperate Dude, PLEASE GTFOH htt… 
",1
3886,"RT ? ?? ?? 
",2
3883,"NBD, just getting weepy on the way to work listening to Molly Ringwald watch Breakfast Club w/her daughter on TAL. 
",0
4084,Cell Phone USA : Samsung Galaxy Note 3 III SM-N900P (SPRINT) Black / White / Gold (A) 4422,1
4722,?????????????????????????? ???? ><,2
4851,MeekSchools,0
3594,"She was so cute and skittish I wanted her so bad 
",2
1132,"Love for Love 14th February 
",2
2780,"RT FINALLY WeekOfSardonyx (StevenBomb3) is here! Elated to share my gemsona drawn by the talented Beryl 
",2
1632,"February Winter Rainy Stormy Windy Tuesday Night Love Happy Positive Passionate Calm Joy Dancing ??? 
",2
3613,"Bee garden fairy doll, Eco-friendly hemp bamboo soft cloth rag doll, … Handmade HempDolls 
",2
3342,"RT Merry Happy Christmas Eve folks!!! Much love. From me and Bill! 
",2
4487,,0
4768,"""Happiness""としての生出演が決定！",2
3381,"$1 Face Value 90% Junk Silver Coins MIXED 
",2
45,"RT Bora Bora ?? 
",2
2657,"Why are you feeling despondent? Take the quiz: 
",2
3779,".@EnviroNewsTV Some Koreans proud of culture including tortured dogs, in front of their property. StopBoknal2015 
",0
63,"Campaigning in Polegate this morning with the ebullient and the frugal Francis Maude. 
",2
2804,"?a flock of rather energetic neighbor chickadees visiting berry-laden trees at LeMoyne this morning ... 
",1
3551,"RT IN THE BEGINNING OF A CHANGE, THE PATRIOT IS A SCARCE MAN, BRAVE, HATED, AND SCORNED. WHEN HIS CAUSE SUCCEEDS, THE.. 
",0
4544,RT Why is the shaky credibility of Enrique Pe?a Nieto’s government about to suffer further?,0
2990,"RT Vin Diesel names his daughter Pauline in honor of his late Fast and Furious co-star Paul Walker. 
",2
4136,RT Mohammed Alawneh 's funeral killed in cold blood when IOF storming Burqin at dawn today Palestina still bleeding,0
2887,"RT Fear the Walking Dead Reactions - Comic-Con 2015 - IGN Video 
",0
221,"RT did they just finished swimming?? I'm glad they had time to have fun ?? HAPPYRAVIDAY 
",2
3715,"On the wake up !! Make sure your there ! July 25th Sanders Studios 
",2
3911,"RT ?RTF???FF? 
",2
143,"RT ""A climate of fear is your friend; a euphoric world is your enemy."" Warren Buffett 
",2
1709,"Finally found out what Amma strive for after high school! ??? DeltaForce Strong 
",2
3904,"RT Happy birthday to me ??? 
",2
3194,"if I were Joe I would be sooooo irritated cause there is a loom band on my body haha love the shirts 
",2
4616,RT Salamat po! Lahat ay excited na! OTWOLIsGettingExciting,2
44,"RT When someone insults you & they think you actually care 
",2
3121,"RT every heart sings a song incomplete until another heart whispers back your my lamb ;) htt… 
",2
2890,"Ever read a story that left u fearful 4 ur well being. Don't Say A Word is that kind of story. 
",0
1045,"If double cream is 50% less fat, does that not make it single cream? stumped 
",1
862,"ONE IS NOT ONESELF by Forsaken author MarkORegan PaulaGreevyLee RonanMurray 
",2
3791,"Therapists Help for Parents with Troubled Teenagers - howto how 
",2
1511,"I Am The Truth""""""And The Light,,NO Man Can Get 2 The Father,,Acept THUR--ME,,I NEVER LEAVE U R""""ForSaken U,,, 
",1
1042,"no wind... Explainable? stumped 
",1
1900,"復活速報　あみあみ　プレ値　REEDIT IRON MAN 01 Bleeding E... まとめ 
",2
4239,HarryAppreciationDay,2
2334,"RT ""Carlsberg don't do awkward plane rides, but if they did..."" 
",0
794,"ZIPPY ""83"" Solid VW Rabbit 4 door* (SantaFe) $3000 
",1
654,"Freshly bought LPs with some sharp shapes being thrown on a few of the sleeves - could it be HappyValentinesDay ? 
",2
2736,"NEW TRUE RELIGION UNISEX DISTRESSED BUDDHA TRUCKER HAT CAP TR1486 OFF WHITE 
",1
1787,"RT Abandoned otter pup recovers after a night in the cold, w/ more here: 
",2
1568,"Tom and Christine of Solares zero carbon house on 
",2
4505,"Gadzooks! It's the glorious Daphne, how noble is your regal demeanour. I am ecstatic!.",2
3609,"RT It's not a small task.... Laying all this blue down, layer on layer on layer on layer !! 
",2
110,"“@preishaaaa: ""@OverlyLiked: Bruh ??? im done. 
",0
2871,"Sexy Naked Amateur Girls, Hot Tattoed Girls 142 100% Real Amateurs Exposed! Naked amateur … 
",2
141,"RT During My Warm Up Set Mysterious World Pre-Party Presents Jordan Suckley TechnoBoy DAMAGED 
",2
3648,"?※ Mens Cuff Links Vintage Sparkling Anchor Military Wedding Groom Yacht Navy Y 
",2
4485,24 Hours in Kim Kardashian's Designer World Will Make You Dizzy,2
3656,"RT Dirty corrupt Harry- you spineless little thieving lowlife -call decent peep terrorists PJNET RedNationRising 
",0
2095,"NEW White Sunlight Jr. Therapeutic SAD Light Therapy Box Depression 
",1
5045,"It's summer! Time to put your feet up like Copper, our formerly petrified catoftheday ??",2
4225,RT Urban street layouts: centrally planned vs. chaotic mess. Can you find your city?,0
323,"RT Here's a picture of me looking horrified because I've realised there's griver jizz on my shoulder.Also the dvd's out 
",0
2536,"RT Crazy girlfriends be like 
",2
4355,"Does A Commodities Crash Mean Global Depression, Mass-Devaluation Or Both?",0
4067,"RT Heroes aren't born. They're beaten, betrayed, tortured, enslaved... fantasy IFNRTG",0
587,"zealous newyearsday Chinese secrets to sarcoidosis healing: An ebook that reveals wh 
",1
1092,"Did you know this couch can be turned into a fully fledged comfortable bed jannahhotels 
",2
4206,"RT The Muslim Americans who campaigned to rebuild burned black churches have raised $100,000+",2
4224,RT ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0
4413,"Found this, discarded and weather-worn, while taking a walk yesterday. Thinking of making it to",0
2671,"RT “The world will not be destroyed by those who do evil, but by those who watch them without doing anything” 
",0
1549,"RT Grim band lofo of the day: 
",1
365,"RT Teenagers on a date in the 1950s 
",2
3642,"Bottomless peach sparkling champagne ? is this a good idea? 
",2
1032,"RT today is another day - we are strong and we are determined to succeed!!! 
",2
1551,"Grim band logo of the day: Sabbat 
",1
4716,Brings Diversity to STEMTQ2015 Let's talk about it,0
4005,cars Cars Chatillion-Car-Graveyard WWII Traffic Jam in Belgian Forest Lies ...,0
4212,RT He's always so sweet and caring HarryAppreciationDay -E,2
2013,"Popular on 500px : Forest of Confusion by graham082 
",0
4686,RT Scientists unite to warn against flawed chemical reagents,0
3684,"RT Strong storm moving south over downtown Foley. Stay safe, friends. 
",2
1262,"RT Wow we got an amazing gift today from our very own bespoke Trapped SnapBack .. Thanks Guys!! 
",2
3826,"RT Have you talked about this Joey? You're all upset about emails, how about this? morningjoe 
",0
3935,"The Wounded Angel / Hugo Simberg 
",0
1159,"RT why does my chicken look like this and smell like rotting fish? Could have foodpoisoning?! worried 
",0
2,"grattis min griskulting!!!???? va bara tvungen oki s? sch ? pig happybday wow lovely cut… 
",2
3308,"Marooned in Fraggle Rock by David Young (stated ""First Edition"" 1984, Hardcover) 
",2
737,"Impress your valentine by whipping cream in a jar: (And then putting it on cake, of course.) 
",2
4079,RT Bitter reality of VyapamScam so must go,0
4683,RT Ok book bloggers - I have finished copies of SummerOfSecrets by who wants a review copy?,2
2038,"Oreo crust pie - an entire package of crushed Oreos, who woulda thunk it?? 
",1
4728,RT [INFINITE] ??? ?? ???? ??! ????? ??? ??? 1? ? ? ?????! ???? ??? ?? ?????? ??? ??????!! ????????_?????_???_???,2
3432,"ICYMI AMC offers up first look at Outcast at SDCC. 
",1
3283,"Who the fuck actually uses this app. Why does it exist? It's an iPhone, if you're lost just use the fucking GPS 
",0
4296,CentralPA Crews are razing a tornado-damaged school in Berks County:,0
708,"Would a bathbomb look like it does in a white tub in one like this? Will the colors be vibrant still? 
",1
4512,"RT 'Risking the Ecstatic' 60""x72"" oil on canvas painting art .
",2
192,"This doesn't even look like Kerry.. appalled 
",2
4917,"RT Temps in the low/mid 80s to start, on our way to 105 this afternoon. Only isolated showers well east of PHX this PM.",0
3679,"RT This is defo the strong man pose hehe thank you again for hedwig. Sad to be back home in ashford UK! ? 
",2
395,"PerezHilton : .Madonna's Isolated Grammys Vocals Leak & PROVE She's Still The Queen! … 
",2
3869,"wait where u at? i still cant see u kappa 
",1
2908,"Celtic's greatest hero exposes the psychology of the dunces you let murder you ? 
",0
4828,RT えげつない,2
1501,"It's all good but somebody just argued with me that this dog isn't cute ? Heated 
",2
3310,"Srebrenica ceremonies marred by attack on Serbia's premier 
",0
2934,"RT MT CommonCore - based on the flawed belief that big govt knows best. WakeUpAmerica StopECAA 
",2
3199,"Group of cute little ducklings looking at camera isolated on white background 
",2
289,"? ? Happy Valentine's Day ? ? 
",2
3961,"RT Vatican spells out vision for zero-carbon world climate climatejustice solar wind COP21 
",2
3411,"RT My brothers work shows. That other dude is a rumor ya dig. And your not offended by my words lames, ur scared?? 
",0
3284,"“@thecoreyholcomb: So many lost sisters out here in the game. God bless dis bitch throw a brick plz 
",0
652,"RT Absolutely thrilled to announce that Asda’s raised a whopping ?2.5m for us in 2014! Thank you! 
",2
3285,"What I’m Loving This Week – Vol. 2 via whati'mloving 
",2
1049,"RT 4 weeks excited cheltenham 
",2
4674,Finished the Leota piece last night! Art Disney HauntedMansion follow on Twitch for more!,2
1831,"RT ???...??? ???? ?????...???? ???? ?????????...(??! 
",2
3902,"RT Let da church say amen!!! Stop the fucking fairy tale the wicked taught you! Research your religion- I bet u scared? h… 
",0
1571,"May bago na naman akong kaka-adikan. ?? hopeless 
",0
528,"RT Sen. Lanane speaks on SB 1 which would remove Supt. Ritz as chair of SBOE. iStandWithRitz | 
",1
507,"Can't.Wait.For.Tomorrow ASSJHCXBSJCHJS elated 
",2
893,"Don't take life so serious... life live serious happiness 
",2
1859,"RT When life is sweet, say thank you & celebrate; when life is bitter, say thank you and grow! truth DivineSociety 
",2
1510,"Come see NewWriting at by author of Forsaken runs until Sat 14. Magic 
",0
4139,I'm bleeding,0
4718,RT 1. There was nothing furious about Nicki's response 2. White media portrays innocent whiteness vs angry blackness.,0
4076,Algebra Survival Guide: A Conversational Guide for the Thoroughly Befuddled,0
3795,"I promise the cop I won't post body swim pics to prevent batshit cray. I can't swim but troubled soul float. 
",0
3321,"RT 三匹がキル！ | テケ ジャック?オー 
",2
3090,"RT Man charged with impaired driving with kids in vehicle in Oakville: police 
",0
1679,"Oh my! Another cake but it slid around in its box hahahaha now it looks like this ruined 
",2
1947,"RT The legendary slave who burned down Montreal, Marie Joseph Angelique, she was executed in 1734 
",0
122,"RT Dean probably thought Cas was really cute with his upside down FBI badge. PROFOUNDLOVE 
",2
1770,"RT SUPER URGENT 2/14/15. NYC. PROFESSOR-A1027864-M PIT MIX 8 YRS. FOUND ABANDONED W/PRINCE. 
",0
4540,RT St ji alwz advise that turn off lights in empty rooms & Save electricity MSGEcofriendly,2
3297,"RT Loving others as you Love yourself! That's where we are headed.... isn't it exciting? 
",2
3466,"RT I swear my girl got cult like following! so passionate! Love it! Miss you homie!! 
",2
3286,"RT loving the new album, go check it out! :D 
",2
623,"RT Win Book STUMPED by Rob Kitchen P/B. RT+F to enter. UK Ends 14th Feb 8pm Competition Giveaway x 
",1
3695,".@BBCWorld Dogs R often stunned with electrocution it can take 3 mins -others die by dragging! StopBoknal2015 
",0
3887,"RT ??? ??? ? ???? 
",0
4388,Losing Weight Has Destroyed My Sex Life (7 Photos),0
613,"RT Moon knows she did; they paid her to do it! Erotica/revenge/strong female lead/mf/ff ASMSG 
",2
1851,"50 shades of whip my chest til it's candy apple red ?????? femdom torture pain whipped whipping hurtme 
",0
258,"bristol clifton bedminster southville 
",0
1016,"Just sat down on the plane! shook a380 
",1
1238,"belligerent x santisaned guitarist vocal blues grunge music art 
",1
5035,RT Valerie Jarrett gives passionate plea to RethinkDiscipline. Spend less on incarceration and more on education!,2
4197,Daryl Pierson memorial burned:,0
4626,RT Slow and Go: Pulsing Slip Rates on the Creeping Section of the San Andreas Fault AGUpubs,2
1188,"RT Checking the vegetable garden after adopting 'zero budget natural farming' method. 
",1
1029,"JuicePlus ForMen NotJustForGirls ProteinShake Gym BodyBuilding Bulking MuscleGain Strong Men Hulk ? 
",2
1459,"hiring We are Hiring! *Do you lovetorun lovepeople *Are you enthusiastic detatiloriented 
",2
1296,"Siempre tan normales , Locuritas ante todoooo ! Love Crazy Friends [?] . 
",0
4183,RT en directo hablándonos sobre el caso Broken leonesp,0
4519,This is why Meek is mad. The man has her sitting comfortably pon top his peen on stage with one hand. N she's elated!,2
901,"capture every moment even its a goursouzia superstition ftou broken mirror 
",0
5110,"RT In 2016 dog whistles, bigotry and stereotyping isn't being shamed. It's outright encouraged: htt…
",0
890,"Like Danbilzerian ???? Danbilzerian with special friends mombaza fossbell happiness danbilzerian boom sex… 
",2
